"id","word","comparison_word"
"40940","بلگراد","بلگراد"
"40704","بلموپان","بلموپان"
"40567","بنگلادش","بنگلادش"
"40501","بنین","بنین"
"40502","بوتسوانا","بوتسوانا"
"40706","بوجومبورا","بوجومبورا"
"40941","بوداپست","بوداپست"
"40503","بوروندی","بوروندی"
"40569","بوسنی و هرزگوین","بوسنیوهرزگوین"
"40942","بوگوتا","بوگوتا"
"40570","بولیوی","بولیوی"
"41536","بویین","بویین"
"40943","بوئنوس آیرس","بوینوسایرس"
"40708","پاراماریبو","پاراماریبو"
"40573","پاناما","پاناما"
"40945","پاناما سیتی","پاناماسیتی"
"40710","پرایا","پرایا"
"40946","پراگ","پراگ"
"40711","پرت آو اسپاین","پرتاواسپاین"
"40574","پرتغال","پرتغال"
"40712","پرتوریا","پرتوریا"
"41068","پورت لوئیس","پورتلوییس"
"40576","پورتوریکو","پورتوریکو"
"40713","پورت  ویکتوریا","پورتویکتوریا"
"40948","پورت  ویلا","پورتویلا"
"40949","پورتو نووو","پورتونووو"
"40950","پیونگ یانگ","پیونگیانگ"
"40953","تایپه","تایپه"
"40577","تاجیکستان","تاجیکستان"
"40714","تاراوای جنوبی","تاراوایجنوبی"
"40951","تاشکند","تاشکند"
"40579","تایلند","تایلند"
"40578","تانزانیا","تانزانیا"
"40716","تیرانا","تیرانا"
"40580","ترکمنستان","ترکمنستان"
"40581","ترکیه","ترکیه"
"40582","ترینیداد و توباگو","ترینیدادوتوباگو"
"40715","تگوسیگالپا","تگوسیگالپا"
"40955","تل آویو","تلاویو"
"40508","تیمور شرقی","تیمورشرقی"
"53039","جرده","جرده"
"52799","تهجی","تهجی"
"40506","تونگا","تونگا"
"40507","تووالو","تووالو"
"53003","ثله","ثله"
"40585","جامائیکا","جاماییکا"
"43605","جان آرام","جانارام"
"40511","جیبوتی","جیبوتی"
"40509","جزایر سلیمان","جزایرسلیمان"
"40510","جزایر مارشال","جزایرمارشال"
"40718","جورج  تاون","جورجتاون"
"40512","چاد","چاد"
"53370","چاله می دانی","چالهمیدانی"
"41086","چونگ  کینگ","چونگکینگ"
"40957","حراره","حراره"
"40958","خارطوم","خارطوم"
"53842","خمار","خمار"
"40960","داکار","داکار"
"54239","در یتیم","دریتیم"
"40962","دهلی نو","دهلینو"
"40593","دومینیکا","دومینیکا"
"71031","دوومی دانی","دوومیدانی"
"41105","رأس الخیمه","راسالخیمه"
"41104","رام  الله","رامالله"
"40721","ریک یاویک","ریکیاویک"
"40966","روسو","روسو"
"40595","رومانی","رومانی"
"40722","زاگرب","زاگرب"
"40477","زرینه  رود","زرینهرود"
"40597","ساحل عاج","ساحلعاج"
"40968","سارایوو","سارایوو"
"40513","ساموآی غربی","ساموایغربی"
"40972","سانتو دومینگو","سانتودومینگو"
"40723","سان خوان","سانخوان"
"40969","سان خوزه","سانخوزه"
"40970","سان سالوادور","سانسالوادور"
"40971","سان مارینو","سانمارینو"
"40609","سیرالئون","سیرالیون"
"40598","سری  لانکا","سریلانکا"
"40516","سیشل","سیشل"
"40724","سینت جانز","سینتجانز"
"40975","سینت  جورجس","سینتجورجس"
"40600","سنت کیتس","سنتکیتس"
"40601","سنگاپور","سنگاپور"
"40599","سن مارینو","سنمارینو"
"40514","سوازیلند","سوازیلند"
"40603","سودان","سودان"
"40604","سودان جنوبی","سودانجنوبی"
"40515","سورینام","سورینام"
"40605","سوریه","سوریه"
"40606","سومالی","سومالی"
"40974","سووا","سووا"
"40607","سوئد","سوید"
"40608","سوئیس","سوییس"
"40976","سئول","سیول"
"79918","شارلوت تاون","شارلوتتاون"
"40977","شهر گواتمالا","شهرگواتمالا"
"40978","صنعا","صنعا"
"40980","طرابلس","طرابلس"
"40610","عربستان سعودی","عربستانسعودی"
"40981","عشق آباد","عشقاباد"
"40615","فیجی","فیجی"
"40854","فردریک  استاد","فردریکاستاد"
"79914","فردریکتون","فردریکتون"
"40616","فیلیپین","فیلیپین"
"40613","فلسطین","فلسطین"
"40614","فنلاند","فنلاند"
"40726","فونافوتی","فونافوتی"
"40485","قزل  اوزن","قزلاوزن"
"40984","کابل","کابل"
"40985","کاتماندو","کاتماندو"
"40620","کاستاریکا","کاستاریکا"
"40727","کامپالا","کامپالا"
"40621","کامرون","کامرون"
"40622","کانادا","کانادا"
"40517","کیپ ورد","کیپورد"
"41177","کریستیان ساند","کریستیانساند"
"41176","کریستیان  سوند","کریستیانسوند"
"40623","کره جنوبی","کرهجنوبی"
"40624","کره شمالی","کرهشمالی"
"40625","کرواسی","کرواسی"
"40991","کیف","کیف"
"40626","کلمبیا","کلمبیا"
"40987","کلمبو","کلمبو"
"40730","کینشازا","کینشازا"
"79943","کنه تیکت","کنهتیکت"
"40988","کوالالامپور","کوالالامپور"
"40628","کوبا","کوبا"
"40629","کویت","کویت"
"40992","گابورون","گابورون"
"40630","گامبیا","گامبیا"
"40631","گرجستان","گرجستان"
"40633","گینه","گینه"
"40634","گینه استوایی","گینهاستوایی"
"40635","گینه بیسائو","گینهبیسایو"
"40632","گواتمالا","گواتمالا"
"40519","گویان","گویان"
"40640","لیبریا","لیبریا"
"40884","لیبره  ویل","لیبرهویل"
"40636","لبنان","لبنان"
"40642","لیتوانی","لیتوانی"
"40637","لتونی","لتونی"
"40643","لیختن  اشتاین","لیختناشتاین"
"40996","لیسبون","لیسبون"
"40520","لسوتو","لسوتو"
"40733","لیلون  گه  وه","لیلونگهوه"
"40997","لیما","لیما"
"40993","لندن","لندن"
"40638","لهستان","لهستان"
"40994","لوآندا","لواندا"
"40731","لوبامبا","لوبامبا"
"40734","لیوبلیانا","لیوبلیانا"
"40639","لوکزامبورگ","لوکزامبورگ"
"40732","لومه","لومه"
"79921","یلونایف","یلونایف"
"43824","لیبرا","لیبرا"
"40735","ماپوتو","ماپوتو"
"40736","ماجورو","ماجورو"
"40998","مادرید","مادرید"
"40737","ماسرو","ماسرو"
"40646","مالدیو","مالدیو"
"40647","مالزی","مالزی"
"41000","ماله","ماله"
"79926","مانیتوبا","مانیتوبا"
"40738","مانروویا","مانروویا"
"41002","مانیل","مانیل"
"4121","آپادانا","اپادانا"
"40659","میانمار","میانمار"
"40649","مجارستان","مجارستان"
"40521","مجمع الجزایر قمر","مجمعالجزایرقمر"
"40650","مراکش","مراکش"
"63049","می زیدن","میزیدن"
"41004","مسکو","مسکو"
"40652","مغولستان","مغولستان"
"40653","مقدونیه","مقدونیه"
"40654","مکزیک","مکزیک"
"41005","مکزیکو","مکزیکو"
"40522","موریتانی","موریتانی"
"40655","موریس","موریس"
"40739","مورونی","مورونی"
"40656","موزامبیک","موزامبیک"
"40740","موگادیشو","موگادیشو"
"40657","مولداوی","مولداوی"
"40658","موناکو","موناکو"
"40741","موناکوویل","موناکوویل"
"41007","مونته ویدئو","مونتهویدیو"
"41009","نایروبی","نایروبی"
"40660","نامیبیا","نامیبیا"
"40661","نپال","نپال"
"40663","نیجر","نیجر"
"40664","نیجریه","نیجریه"
"40662","نروژ","نروژ"
"40463","ینی  سئی","ینیسیی"
"40665","نیکاراگوئه","نیکاراگویه"
"79929","نوا اسکوشیا","نوااسکوشیا"
"40742","نوآکشوت","نواکشوت"
"79927","نیوبرانزویک","نیوبرانزویک"
"79934","نورت وست تریتوریز","نورتوستتریتوریز"
"40666","نیوزیلند","نیوزیلند"
"79928","نیوفاندلند و لابرادور","نیوفاندلندولابرادور"
"40743","نوک","نوک"
"40744","نوکوآلوفا","نوکوالوفا"
"79935","نوناووت","نوناووت"
"41011","هاوانا","هاوانا"
"41012","هلسینکی","هلسینکی"
"40667","هلند","هلند"
"40669","هندوراس","هندوراس"
"41247","هنگ  کنگ","هنگکنگ"
"41249","هوشی  مین","هوشیمین"
"79923","وایت هورس","وایتهورس"
"40746","وادوز","وادوز"
"40747","واللتا","واللتا"
"40523","وانواتو","وانواتو"
"40671","ویتنام","ویتنام"
"41013","ورشو","ورشو"
"79936","یوکان","یوکان"
"79912","ویکتوریا","ویکتوریا"
"40908","ولادی  وستوک","ولادیوستوک"
"40748","ویلنیوس","ویلنیوس"
"40672","یونان","یونان"
"40670","ونزوئلا","ونزویلا"
"129","نایروبى","نایروبى"
"224","دندان شیری","دندانشیری"
"231","نابرابری","نابرابری"
"232","ناسازگاری","ناسازگاری"
"5435","گالیله","گالیله"
"4122","تقوا","تقوا"
"4188","یس","یس"
"4190","زنان","زنان"
"4191","هادى","هادى"
"4192","وشو","وشو"
"4193","ینجه","ینجه"
"4194","له له","لهله"
"4195","یتیمان","یتیمان"
"4196","دندان ساز","دندانساز"
"4197","جاجرود","جاجرود"
"4199","سخاوتمند","سخاوتمند"
"4202","تهرانی","تهرانی"
"4203","نجاری","نجاری"
"4204","امانتدار","امانتدار"
"4205","مه آلود","مهالود"
"4206","کنعان","کنعان"
"4207","ادبیات فارسی","ادبیاتفارسی"
"4210","هدایتگر","هدایتگر"
"4211","رخداد","رخداد"
"4212","سطل زباله","سطلزباله"
"4213","سمرقند","سمرقند"
"4215","هواکش","هواکش"
"4217","فست فود","فستفود"
"4218","همکلاسی","همکلاسی"
"4220","سمپاشی","سمپاشی"
"4221","دروازه بان","دروازهبان"
"4223","هوانورد","هوانورد"
"4224","انقلاب اسلامی","انقلاباسلامی"
"4225","اقدسیه","اقدسیه"
"4226","فیلادلفیا","فیلادلفیا"
"4227","گیسوان","گیسوان"
"4229","رهگشا","رهگشا"
"4231","سرسره","سرسره"
"4232","آموزشگاه","اموزشگاه"
"4233","لکنت زبان","لکنتزبان"
"4234","تیر و کمان","تیروکمان"
"4237","تراشکار","تراشکار"
"4238","منجیل","منجیل"
"4239","ساسانیان","ساسانیان"
"4240","دنده عقب","دندهعقب"
"4241","گهگاهی","گهگاهی"
"4242","لفت","لفت"
"4243","الکساندر","الکساندر"
"4244","یزدی","یزدی"
"4245","انگلیس","انگلیس"
"4246","گهگدار","گهگدار"
"4248","سمبوسه","سمبوسه"
"4249","ول","ول"
"4250","هشدار","هشدار"
"4251","سماوات","سماوات"
"4252","دنباله رو","دنبالهرو"
"4253","هک کردن","هککردن"
"4254","دهلی","دهلی"
"4255","هرمله","هرمله"
"4256","هوندا","هوندا"
"4257","ندانسته","ندانسته"
"4258","زیبایی","زیبایی"
"4259","یددار","یددار"
"4260","امرسان","امرسان"
"4261","هب","هب"
"4263","هواشناس","هواشناس"
"4264","بتن","بتن"
"4265","جک","جک"
"4266","نازنین زهرا","نازنینزهرا"
"4267","وحشتناک","وحشتناک"
"4268","ادوارد","ادوارد"
"4269","دهدشت","دهدشت"
"4270","نگهداشتن","نگهداشتن"
"4271","سبوس","سبوس"
"4272","یاوری","یاوری"
"4273","لمیده","لمیده"
"4274","آش رشته","اشرشته"
"4275","ردخور","ردخور"
"4276","نگه داشتن","نگهداشتن"
"4277","بیداری","بیداری"
"4278","اشاره","اشاره"
"4123","دنبال کردن","دنبالکردن"
"4198","مهد کودک","مهدکودک"
"4200","ارشمیدس","ارشمیدس"
"4209","ورقه","ورقه"
"4214","ستمدیده","ستمدیده"
